Country Code,Date,Region Name,Confirmed,Active,Deaths,Mask Wearing,Symptomatic Testing,Gatherings <1000,Gatherings <100,Gatherings <10,Some Businesses Suspended,Most Businesses Suspended,School Closure,University Closure,Stay Home Order,Travel Screen/Quarantine,Travel Bans,Public Transport Limited,Internal Movement Limited,Public Information Campaigns
RO,2020-03-25 00:00:00+00:00,Romania,906.0,0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
RO,2020-03-26 00:00:00+00:00,Romania,1029.0,0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
RO,2020-03-27 00:00:00+00:00,Romania,1292.0,0,26.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
RO,2020-03-28 00:00:00+00:00,Romania,1452.0,0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
RO,2020-03-29 00:00:00+00:00,Romania,1815.0,0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
RO,2020-03-30 00:00:00+00:00,Romania,2109.0,0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-03-31 00:00:00+00:00,Romania,2245.0,0,82.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-01 00:00:00+00:00,Romania,2460.0,0,92.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-02 00:00:00+00:00,Romania,2738.0,0,115.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-03 00:00:00+00:00,Romania,3183.0,0,133.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-04 00:00:00+00:00,Romania,3613.0,0,146.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-05 00:00:00+00:00,Romania,3864.0,0,151.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-06 00:00:00+00:00,Romania,4057.0,0,176.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-07 00:00:00+00:00,Romania,4417.0,0,197.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-08 00:00:00+00:00,Romania,4761.0,0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-09 00:00:00+00:00,Romania,5202.0,0,248.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-10 00:00:00+00:00,Romania,5467.0,0,270.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-11 00:00:00+00:00,Romania,5990.0,0,291.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-12 00:00:00+00:00,Romania,6300.0,0,316.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-13 00:00:00+00:00,Romania,6633.0,0,331.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-14 00:00:00+00:00,Romania,6879.0,0,351.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-15 00:00:00+00:00,Romania,7216.0,0,372.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-16 00:00:00+00:00,Romania,7707.0,0,392.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-17 00:00:00+00:00,Romania,8067.0,0,411.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-18 00:00:00+00:00,Romania,8418.0,0,421.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-19 00:00:00+00:00,Romania,8746.0,0,451.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-20 00:00:00+00:00,Romania,8936.0,0,478.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-21 00:00:00+00:00,Romania,9242.0,0,498.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-22 00:00:00+00:00,Romania,9710.0,0,524.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-23 00:00:00+00:00,Romania,10096.0,0,545.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-24 00:00:00+00:00,Romania,10417.0,0,567.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-25 00:00:00+00:00,Romania,10635.0,0,601.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-26 00:00:00+00:00,Romania,11036.0,0,619.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-27 00:00:00+00:00,Romania,11339.0,0,641.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-28 00:00:00+00:00,Romania,11616.0,0,663.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-29 00:00:00+00:00,Romania,11978.0,0,693.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-04-30 00:00:00+00:00,Romania,12240.0,0,717.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-01 00:00:00+00:00,Romania,12567.0,0,744.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-02 00:00:00+00:00,Romania,12732.0,0,771.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-03 00:00:00+00:00,Romania,13163.0,0,790.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-04 00:00:00+00:00,Romania,13512.0,0,818.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-05 00:00:00+00:00,Romania,13837.0,0,841.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-06 00:00:00+00:00,Romania,14107.0,0,864.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-07 00:00:00+00:00,Romania,14499.0,0,888.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-08 00:00:00+00:00,Romania,14811.0,0,923.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-09 00:00:00+00:00,Romania,15131.0,0,939.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-10 00:00:00+00:00,Romania,15362.0,0,961.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-11 00:00:00+00:00,Romania,15588.0,0,982.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-12 00:00:00+00:00,Romania,15778.0,0,1002.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-13 00:00:00+00:00,Romania,16002.0,0,1036.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-14 00:00:00+00:00,Romania,16247.0,0,1053.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-15 00:00:00+00:00,Romania,16437.0,0,1070.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-16 00:00:00+00:00,Romania,16704.0,0,1094.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-17 00:00:00+00:00,Romania,16871.0,0,1107.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-18 00:00:00+00:00,Romania,17036.0,0,1120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-19 00:00:00+00:00,Romania,17191.0,0,1137.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-20 00:00:00+00:00,Romania,17387.0,0,1147.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-21 00:00:00+00:00,Romania,17585.0,0,1156.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-22 00:00:00+00:00,Romania,17712.0,0,1166.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-23 00:00:00+00:00,Romania,17857.0,0,1176.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-24 00:00:00+00:00,Romania,18070.0,0,1185.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-25 00:00:00+00:00,Romania,18283.0,0,1205.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-26 00:00:00+00:00,Romania,18429.0,0,1216.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-27 00:00:00+00:00,Romania,18594.0,0,1227.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-28 00:00:00+00:00,Romania,18791.0,0,1235.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-29 00:00:00+00:00,Romania,18982.0,0,1248.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RO,2020-05-30 00:00:00+00:00,Romania,19133.0,0,1259.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-01-22 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-23 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-24 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-25 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-26 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-27 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-28 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-29 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-30 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-01-31 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-01 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-02 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-03 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-04 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-05 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-06 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-07 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-08 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-09 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-10 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-11 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-12 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-13 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-14 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-15 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-16 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-17 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-18 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-19 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-20 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-21 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-22 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-23 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-24 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RS,2020-02-25 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-02-26 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-02-27 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-02-28 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-02-29 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-01 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-02 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-03 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-04 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-05 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-06 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-07 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-08 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-09 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-10 00:00:00+00:00,Serbia,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RS,2020-03-11 00:00:00+00:00,Serbia,12.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-12 00:00:00+00:00,Serbia,19.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-13 00:00:00+00:00,Serbia,35.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-14 00:00:00+00:00,Serbia,46.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-15 00:00:00+00:00,Serbia,48.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-16 00:00:00+00:00,Serbia,55.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-17 00:00:00+00:00,Serbia,65.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
RS,2020-03-18 00:00:00+00:00,Serbia,83.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
RS,2020-03-19 00:00:00+00:00,Serbia,103.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
RS,2020-03-20 00:00:00+00:00,Serbia,135.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
RS,2020-03-21 00:00:00+00:00,Serbia,171.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-22 00:00:00+00:00,Serbia,222.0,0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-23 00:00:00+00:00,Serbia,249.0,0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-24 00:00:00+00:00,Serbia,303.0,0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-25 00:00:00+00:00,Serbia,384.0,0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-26 00:00:00+00:00,Serbia,384.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-27 00:00:00+00:00,Serbia,457.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-28 00:00:00+00:00,Serbia,659.0,0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-29 00:00:00+00:00,Serbia,741.0,0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-30 00:00:00+00:00,Serbia,785.0,0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-03-31 00:00:00+00:00,Serbia,900.0,0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-01 00:00:00+00:00,Serbia,1060.0,0,28.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-02 00:00:00+00:00,Serbia,1171.0,0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-03 00:00:00+00:00,Serbia,1476.0,0,39.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-04 00:00:00+00:00,Serbia,1624.0,0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-05 00:00:00+00:00,Serbia,1908.0,0,51.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-06 00:00:00+00:00,Serbia,2200.0,0,58.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-07 00:00:00+00:00,Serbia,2447.0,0,61.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RS,2020-04-08 00:00:00+00:00,Serbia,2666.0,0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
